,elec_tra,elec_tes,elec
112,3602.8254,,3579.0
113,3553.4014,,3579.0
114,3581.9502,,3664.0
115,3576.7698,,3559.0
116,3371.378,,3414.0
117,3224.8127,,3234.0
118,3077.1096,,3135.0
119,2930.5774,,2913.0
120,2639.0554,,2634.0
121,2456.2588,,2496.0
122,2430.841,,2451.0
123,2448.2205,,2440.0
124,2419.381,,2478.0
125,2519.7817,,2593.0
126,2859.4355,,2787.0
127,3055.1172,,2955.0
128,3172.2705,,3143.0
129,3248.988,,3301.0
130,3309.4866,,3304.0
131,3266.625,,3276.0
132,3201.1963,,3106.0
133,3120.0168,,3216.0
134,3235.0405,,3282.0
135,3291.128,,3258.0
136,3273.1765,,3270.0
137,3293.8716,,3262.0
138,3229.5247,,3392.0
139,3358.4019,,3319.0
140,3131.5732,,3206.0
141,3041.2332,,3055.0
142,2905.8354,,2948.0
143,2810.2976,,2746.0
144,2503.112,,2512.0
145,2358.4822,,2387.0
146,2330.5012,,2349.0
147,2357.2231,,2344.0
148,2329.53,,2367.0
149,2376.7878,,2462.0
150,2666.8733,,2695.0
151,2980.9138,,3010.0
152,3370.6086,,3362.0
153,3623.395,,3656.0
154,3740.6748,,3764.0
155,3807.3818,,3787.9998
156,3666.6343,,3629.0
157,3733.434,,3740.0
158,3776.628,,3717.0
159,3702.4834,,3656.0
160,3647.6118,,3654.0
161,3615.9321,,3605.0
162,3567.3235,,3637.0
163,3535.9768,,3498.0
164,3298.5547,,3334.0
165,3131.1714,,3161.0
166,2989.043,,3008.0
167,2762.0044,,2790.0
168,2530.3003,,2557.0
169,2399.9885,,2440.0
170,2386.9775,,2403.0
171,2409.0647,,2389.0
172,2381.7542,,2418.0
173,2445.467,,2488.0
174,2666.6206,,2652.0
175,2886.4746,,2828.0
176,3053.9336,,3070.0
177,3251.561,,3270.0
178,3313.054,,3340.0
179,3331.675,,3301.0
180,3226.568,,3153.0
181,3179.9937,,3319.0
182,3329.3604,,3308.0
183,3283.656,,3274.0
184,3285.2742,,3274.0
185,3290.1592,,3255.0
186,3241.1306,,3337.0
187,3289.1978,,3240.0
188,3050.4116,,3118.0
189,2958.1455,,2982.0
190,2849.382,,2883.0
191,2728.6726,,2709.0
192,2485.3499,,2484.0
193,2335.1116,,2369.0
194,2324.288,,2336.0
195,2341.992,,2328.0
196,2309.8428,,2327.0
197,2285.7888,,2334.0
198,2404.6064,,2361.0
199,2480.1445,,2473.0
200,2647.4395,,2637.0
201,2777.9463,,2765.0
202,2805.7456,,2805.0
203,2797.5186,,2822.0
204,2785.3633,,2777.0
205,2745.8047,,2850.0
206,2852.688,,2838.0
207,2817.1897,,2814.0
208,2827.739,,2815.0
209,2846.4985,,2876.0
210,2933.1953,,3053.0
211,3050.0154,,3019.0
212,2907.3748,,2927.0
213,2804.5823,,2764.0
214,2639.1956,,2666.0
215,2529.26,,2516.0
216,2335.6057,,2347.0
217,2243.9314,,2248.0
218,2225.506,,2230.0
219,2255.9956,,2233.0
220,2207.956,,2231.0
221,2194.4104,,2217.0
222,2209.7327,,2215.0
223,2293.694,,2299.0
224,2435.5386,,2408.0
225,2505.4822,,2541.0
226,2596.0977,,2601.0
227,2608.7903,,2608.0
228,2583.596,,2661.0
229,2646.9502,,2644.0
230,2618.0278,,2625.0
231,2614.4224,,2629.0
232,2652.2998,,2672.0
233,2746.8745,,2806.0
234,2825.0486,,3005.0
235,3003.676,,2983.0
236,2926.6558,,2889.0
237,2813.7434,,2750.0
238,2584.574,,2592.0
239,2443.264,,2426.0
240,2228.6323,,2238.0
241,2124.4885,,2150.0
242,2130.1748,,2149.0
243,2169.1702,,2171.0
244,2165.3809,,2215.0
245,2326.4514,,2324.0
246,2539.8823,,2546.0
247,2815.3142,,2823.0
248,3131.6333,,3116.0
249,3288.513,,3339.0
250,3458.3447,,3367.0
251,3288.2344,,3333.0
252,3257.3398,,3193.0
253,3300.8093,,3313.0
254,3327.3215,,3332.0
255,3316.042,,3338.0
256,3386.356,,3401.0
257,3406.2307,,3474.0
258,3456.0989,,3634.0
259,3527.6428,,3556.0
260,3424.0332,,3438.0
261,3303.3386,,3304.0
262,3202.9675,,3221.0
263,3060.4177,,2999.0
264,2729.2715,,2702.0
265,2479.7993,,2566.0
266,2489.362,,2526.0
267,2524.4395,,2526.0
268,2527.162,,2566.0
269,2648.028,,2687.0
270,3005.1106,,2949.0
271,3254.736,,3095.0
272,3226.98,,3286.0
273,3411.272,,3447.0
274,3478.4373,,3472.0
275,3417.1194,,3447.0
276,3268.784,,3257.0
277,3318.5776,,3380.0
278,3356.8445,,3381.0
279,3366.574,,3364.0
280,3389.1262,,3412.0
281,3432.9946,,3461.0
282,3485.27,,3617.0
283,3564.5461,,3543.0
284,3408.8308,,3403.0
285,3260.955,,3241.0
286,3093.0642,,3106.0
